DATA;USUARIO;CPSSOA_JURID;CUND_ORGNZ
17/11/2022;I015515;2269651;04599
17/11/2022;I040595;0;0
17/11/2022;I040595;2269651;07617
17/11/2022;I040595;2269651;08608
17/11/2022;I047107;0;0
17/11/2022;I047107;2269651;02200
17/11/2022;I047107;2269651;04681
17/11/2022;I060596;0;0
17/11/2022;I063633;0;0
17/11/2022;I070605;0;0
17/11/2022;I070605;2269651;02856
17/11/2022;I070605;2269651;04343
17/11/2022;I072705;0;0
17/11/2022;I075178;0;0
17/11/2022;I076093;0;0
17/11/2022;I076093;2269651;01193
17/11/2022;I076093;2269651;04682
17/11/2022;I081453;0;0
17/11/2022;I081720;0;0
17/11/2022;I081720;2269651;00557
17/11/2022;I081720;2269651;04683
17/11/2022;I084614;0;0
17/11/2022;I084614;2269651;00837
17/11/2022;I084614;2269651;04599
17/11/2022;I087680;0;0
17/11/2022;I102183;0;0
17/11/2022;I102183;2269651;07750
17/11/2022;I102183;2269651;04682
17/11/2022;I104194;0;0
17/11/2022;I104534;0;0
17/11/2022;I107002;0;0
17/11/2022;I107002;2269651;02640
17/11/2022;I107002;2269651;04550
17/11/2022;I107207;0;0
17/11/2022;I107207;2269651;02676
17/11/2022;I107207;2269651;04682
17/11/2022;I107355;0;0
17/11/2022;I107355;2269651;02200
17/11/2022;I107355;2269651;04681
17/11/2022;I107533;0;0
17/11/2022;I107533;2269651;01193
17/11/2022;I107533;2269651;04682
17/11/2022;I109455;0;0
17/11/2022;I110291;0;0
17/11/2022;I120033;0;0
17/11/2022;I125868;0;0
17/11/2022;I130012;0;0
17/11/2022;I130098;0;0
17/11/2022;I130098;2269651;01611
17/11/2022;I130098;2269651;04681
17/11/2022;I130675;0;0
17/11/2022;I140441;0;0
17/11/2022;I140441;2269651;02281
17/11/2022;I140441;2269651;04599
17/11/2022;I140735;0;0
17/11/2022;I140735;2269651;00538
17/11/2022;I140735;2269651;04683
17/11/2022;I155120;0;0
17/11/2022;I155120;2269651;00548
17/11/2022;I155120;2269651;04369
17/11/2022;I181520;0;0
17/11/2022;I187391;0;0
17/11/2022;I198962;0;0
17/11/2022;I199527;0;0
17/11/2022;I199527;2269651;02575
17/11/2022;I199527;2269651;04682
17/11/2022;I211640;0;0
17/11/2022;I211640;2269651;02185
17/11/2022;I211640;2269651;04683
17/11/2022;I239197;0;0
17/11/2022;I256210;0;0
17/11/2022;I256210;2269651;00109
17/11/2022;I256210;2269651;04682
17/11/2022;I259112;0;0
17/11/2022;I259112;2269651;02093
17/11/2022;I259112;2269651;04681
17/11/2022;I268715;0;0
17/11/2022;I269614;0;0
17/11/2022;I269614;2269651;02237
17/11/2022;I269614;2269651;04681
17/11/2022;I276530;0;0
17/11/2022;I276530;2269651;00121
17/11/2022;I276530;2269651;04683
17/11/2022;I276653;0;0
17/11/2022;I276653;2269651;07732
17/11/2022;I276653;2269651;04683
17/11/2022;I277862;0;0
17/11/2022;I277897;0;0
17/11/2022;I280308;0;0
17/11/2022;I280308;2269651;01844
17/11/2022;I280308;2269651;04682
17/11/2022;I283013;0;0
17/11/2022;I286977;0;0
17/11/2022;I288945;0;0
17/11/2022;I288945;2269651;00121
17/11/2022;I288945;2269651;04683
17/11/2022;I291401;0;0
17/11/2022;I291572;0;0
17/11/2022;I291676;0;0
17/11/2022;I292465;0;0
17/11/2022;I292940;0;0
17/11/2022;I293136;0;0
17/11/2022;I293327;0;0
17/11/2022;I293424;0;0
17/11/2022;I293426;0;0
17/11/2022;I293426;2269651;00548
17/11/2022;I293426;2269651;04369
17/11/2022;I293615;0;0
17/11/2022;I293615;2269651;02235
17/11/2022;I293615;2269651;04681
17/11/2022;I294743;0;0
17/11/2022;I294743;2269651;02029
17/11/2022;I294743;2269651;04681
17/11/2022;I294890;0;0
17/11/2022;I294924;0;0
17/11/2022;I295184;0;0
17/11/2022;I295355;0;0
17/11/2022;I295664;0;0
17/11/2022;I295851;0;0
17/11/2022;I296148;0;0
17/11/2022;I296359;0;0
17/11/2022;I296572;0;0
17/11/2022;I296688;0;0
17/11/2022;I296688;2269651;00537
17/11/2022;I296688;2269651;04681
17/11/2022;I297522;0;0
17/11/2022;I297949;0;0
17/11/2022;I297953;0;0
17/11/2022;I298428;0;0
17/11/2022;I298445;0;0
17/11/2022;I298445;2269651;00557
17/11/2022;I298445;2269651;04683
17/11/2022;I298673;0;0
17/11/2022;I298673;2269651;01611
17/11/2022;I298673;2269651;04681
17/11/2022;I298938;0;0
17/11/2022;I298938;2269651;00122
17/11/2022;I298938;2269651;04682
17/11/2022;I298955;0;0
17/11/2022;I298962;0;0
17/11/2022;I299193;0;0
17/11/2022;I300013;0;0
17/11/2022;I300017;0;0
17/11/2022;I300387;0;0
17/11/2022;I300762;0;0
17/11/2022;I301160;0;0
17/11/2022;I302645;0;0
17/11/2022;I302645;2269651;00557
17/11/2022;I302645;2269651;04683
17/11/2022;I302938;0;0
17/11/2022;I302962;0;0
17/11/2022;I302986;0;0
17/11/2022;I303386;0;0
17/11/2022;I303386;2269651;01521
17/11/2022;I303386;2269651;04599
17/11/2022;I304984;0;0
17/11/2022;I304984;2269651;01851
17/11/2022;I304984;2269651;04599
17/11/2022;I304995;0;0
17/11/2022;I304995;2269651;00557
17/11/2022;I304995;2269651;04683
17/11/2022;I305468;0;0
17/11/2022;I305517;0;0
17/11/2022;I305846;0;0
17/11/2022;I305846;2269651;00112
17/11/2022;I305846;2269651;04683
17/11/2022;I306036;0;0
17/11/2022;I306036;2269651;02555
17/11/2022;I306036;2269651;04682
17/11/2022;I306874;0;0
17/11/2022;I306874;2269651;00413
17/11/2022;I306874;2269651;04683
17/11/2022;I307174;0;0
17/11/2022;I307700;0;0
17/11/2022;I308022;0;0
17/11/2022;I308022;2269651;00112
17/11/2022;I308022;2269651;04683
17/11/2022;I308048;0;0
17/11/2022;I308048;2269651;06247
17/11/2022;I308048;2269651;04681
17/11/2022;I308056;0;0
17/11/2022;I308056;2269651;02919
17/11/2022;I308056;2269651;04681
17/11/2022;I310707;0;0
17/11/2022;I310927;0;0
17/11/2022;I311299;0;0
17/11/2022;I311299;2269651;02184
17/11/2022;I311299;2269651;04682
17/11/2022;I312221;0;0
17/11/2022;I313097;0;0
17/11/2022;I315035;0;0
17/11/2022;I316334;0;0
17/11/2022;I316901;0;0
17/11/2022;I317614;0;0
17/11/2022;I317614;2269651;06935
17/11/2022;I317614;2269651;08606
17/11/2022;I318894;0;0
17/11/2022;I320000;0;0
17/11/2022;I320000;2269651;00557
17/11/2022;I320000;2269651;04683
17/11/2022;I320025;0;0
17/11/2022;I320025;2269651;00090
17/11/2022;I320025;2269651;04369
17/11/2022;I320660;0;0
17/11/2022;I320681;0;0
17/11/2022;I320681;2269651;02484
17/11/2022;I320681;2269651;04683
17/11/2022;I320942;0;0
17/11/2022;I320942;2269651;00109
17/11/2022;I320942;2269651;04682
17/11/2022;I321523;0;0
17/11/2022;I321586;0;0
17/11/2022;I321586;2269651;00562
17/11/2022;I321586;2269651;04757
17/11/2022;I321662;0;0
17/11/2022;I321662;2269651;01851
17/11/2022;I321662;2269651;04599
17/11/2022;I321666;0;0
17/11/2022;I321666;2269651;00280
17/11/2022;I321666;2269651;04681
17/11/2022;I321732;0;0
17/11/2022;I321732;2269651;07750
17/11/2022;I321732;2269651;04682
17/11/2022;I322528;0;0
17/11/2022;I323334;0;0
17/11/2022;I323334;2269651;00499
17/11/2022;I323334;2269651;04599
17/11/2022;I325463;0;0
17/11/2022;I325463;2269651;01521
17/11/2022;I325463;2269651;04599
17/11/2022;I325805;0;0
17/11/2022;I326531;0;0
17/11/2022;I327032;0;0
17/11/2022;I327692;0;0
17/11/2022;I327692;2269651;02732
17/11/2022;I327692;2269651;04682
17/11/2022;I328731;0;0
17/11/2022;I328731;2269651;00112
17/11/2022;I328731;2269651;04683
17/11/2022;I328919;0;0
17/11/2022;I329155;0;0
17/11/2022;I329300;0;0
17/11/2022;I329300;2269651;00499
17/11/2022;I329300;2269651;04599
17/11/2022;I329631;0;0
17/11/2022;I330366;0;0
17/11/2022;I330366;2269651;00557
17/11/2022;I330366;2269651;04683
17/11/2022;I330383;0;0
17/11/2022;I330383;2269651;02237
17/11/2022;I330383;2269651;04681
17/11/2022;I330532;0;0
17/11/2022;I330532;2269651;07617
17/11/2022;I330532;2269651;08608
17/11/2022;I330541;0;0
17/11/2022;I330541;2269651;02093
17/11/2022;I330541;2269651;04681
17/11/2022;I330565;0;0
17/11/2022;I330565;2269651;00525
17/11/2022;I330565;2269651;04681
17/11/2022;I331457;0;0
17/11/2022;I333975;0;0
17/11/2022;I333975;2269651;00557
17/11/2022;I333975;2269651;04683
17/11/2022;I334494;0;0
17/11/2022;I335673;0;0
17/11/2022;I337408;0;0
17/11/2022;I337408;2269651;00538
17/11/2022;I337408;2269651;04683
17/11/2022;I337427;0;0
17/11/2022;I337427;2269651;00499
17/11/2022;I337427;2269651;04599
17/11/2022;I337453;0;0
17/11/2022;I337453;2269651;00112
17/11/2022;I337453;2269651;04683
17/11/2022;I337493;0;0
17/11/2022;I337493;2269651;01610
17/11/2022;I337493;2269651;04681
17/11/2022;I338340;0;0
17/11/2022;I338340;2269651;02555
17/11/2022;I338340;2269651;04682
17/11/2022;I338534;0;0
17/11/2022;I338534;2269651;00557
17/11/2022;I338534;2269651;04683
17/11/2022;I338772;0;0
17/11/2022;I338772;2269651;07789
17/11/2022;I338772;2269651;04757
17/11/2022;I341356;0;0
17/11/2022;I344533;0;0
17/11/2022;I350552;0;0
17/11/2022;I350552;2269651;02165
17/11/2022;I350552;2269651;04681
17/11/2022;I351908;0;0
17/11/2022;I351908;2269651;02016
17/11/2022;I351908;2269651;04683
17/11/2022;I353420;0;0
17/11/2022;I353578;0;0
17/11/2022;I353578;2269651;02919
17/11/2022;I353578;2269651;04681
17/11/2022;I353683;0;0
17/11/2022;I354838;0;0
17/11/2022;I354911;0;0
17/11/2022;I356267;0;0
17/11/2022;I356720;0;0
17/11/2022;I357933;0;0
17/11/2022;I359002;0;0
17/11/2022;I360926;0;0
17/11/2022;I360961;0;0
17/11/2022;I362852;0;0
17/11/2022;I362852;2269651;01787
17/11/2022;I362852;2269651;04369
17/11/2022;I363609;0;0
17/11/2022;I363609;2269651;00518
17/11/2022;I363609;2269651;04681
17/11/2022;I364244;0;0
17/11/2022;I364244;2269651;01997
17/11/2022;I364244;2269651;04682
17/11/2022;I364435;0;0
17/11/2022;I364435;2269651;00518
17/11/2022;I364435;2269651;04681
17/11/2022;I364878;0;0
17/11/2022;I364878;2269651;00121
17/11/2022;I364878;2269651;04683
17/11/2022;I365695;0;0
17/11/2022;I365695;2269651;01195
17/11/2022;I365695;2269651;04682
17/11/2022;I367429;0;0
17/11/2022;I367429;2269651;02476
17/11/2022;I367429;2269651;04369
17/11/2022;I368568;0;0
17/11/2022;I368568;2269651;00109
17/11/2022;I368568;2269651;04682
17/11/2022;I368613;0;0
17/11/2022;I368675;0;0
17/11/2022;I368740;0;0
17/11/2022;I369568;0;0
17/11/2022;I369568;2269651;00254
17/11/2022;I369568;2269651;04599
17/11/2022;I369570;0;0
17/11/2022;I369570;2269651;00451
17/11/2022;I369570;2269651;04369
17/11/2022;I369571;0;0
17/11/2022;I369571;2269651;07789
17/11/2022;I369571;2269651;04757
17/11/2022;I370492;0;0
17/11/2022;I370492;2269651;00109
17/11/2022;I370492;2269651;04682
17/11/2022;I370878;0;0
17/11/2022;I370878;2269651;00451
17/11/2022;I370878;2269651;04369
17/11/2022;I371822;0;0
17/11/2022;I371822;2269651;00499
17/11/2022;I371822;2269651;04599
17/11/2022;I372431;0;0
17/11/2022;I372431;2269651;00254
17/11/2022;I372431;2269651;04599
17/11/2022;I373311;0;0
17/11/2022;I374116;0;0
17/11/2022;I374722;0;0
17/11/2022;I374722;2269651;00122
17/11/2022;I374722;2269651;04682
17/11/2022;I375224;0;0
17/11/2022;I376540;0;0
17/11/2022;I376882;0;0
17/11/2022;I376882;2269651;01220
17/11/2022;I376882;2269651;04369
17/11/2022;I377677;0;0
17/11/2022;I377677;2269651;02281
17/11/2022;I377677;2269651;04599
17/11/2022;I379081;0;0
17/11/2022;I379081;2269651;00557
17/11/2022;I379081;2269651;04683
17/11/2022;I382563;0;0
17/11/2022;I382563;2269651;00499
17/11/2022;I382563;2269651;04599
17/11/2022;I384652;0;0
17/11/2022;I385109;0;0
17/11/2022;I385109;2269651;00557
17/11/2022;I385109;2269651;04683
17/11/2022;I385347;0;0
17/11/2022;I385520;0;0
17/11/2022;I385855;0;0
17/11/2022;I385855;2269651;00557
17/11/2022;I385855;2269651;04683
17/11/2022;I386138;0;0
17/11/2022;I386138;2269651;06935
17/11/2022;I386138;2269651;08606
17/11/2022;I386182;0;0
17/11/2022;I386182;2269651;03644
17/11/2022;I386182;2269651;08595
17/11/2022;I386442;0;0
17/11/2022;I386519;0;0
17/11/2022;I386826;0;0
17/11/2022;I387063;0;0
17/11/2022;I387063;2269651;00557
17/11/2022;I387063;2269651;04683
17/11/2022;I387095;0;0
17/11/2022;I387393;0;0
17/11/2022;I387666;0;0
17/11/2022;I387666;2269651;00420
17/11/2022;I387666;2269651;04757
17/11/2022;I388469;0;0
17/11/2022;I388469;2269651;02575
17/11/2022;I388469;2269651;04682
17/11/2022;I388482;0;0
17/11/2022;I388482;2269651;00302
17/11/2022;I388482;2269651;04682
17/11/2022;I388992;0;0
17/11/2022;I389141;0;0
17/11/2022;I389416;0;0
17/11/2022;I390289;0;0
17/11/2022;I390492;0;0
17/11/2022;I390613;0;0
17/11/2022;I390613;2269651;00557
17/11/2022;I390613;2269651;04683
17/11/2022;I391576;0;0
17/11/2022;I391576;2269651;03339
17/11/2022;I391576;2269651;04683
17/11/2022;I392252;0;0
17/11/2022;I394580;0;0
17/11/2022;I394580;2269651;00109
17/11/2022;I394580;2269651;04682
17/11/2022;I394652;0;0
17/11/2022;I395030;0;0
17/11/2022;I395150;0;0
17/11/2022;I395193;0;0
17/11/2022;I396947;0;0
17/11/2022;I396947;2269651;00120
17/11/2022;I396947;2269651;04369
17/11/2022;I397093;0;0
17/11/2022;I398304;0;0
17/11/2022;I398407;0;0
17/11/2022;I398407;2269651;00109
17/11/2022;I398407;2269651;04682
17/11/2022;I399813;0;0
17/11/2022;I400218;0;0
17/11/2022;I402382;0;0
17/11/2022;I402382;2269651;00109
17/11/2022;I402382;2269651;04682
17/11/2022;I404885;0;0
17/11/2022;I404885;2269651;00112
17/11/2022;I404885;2269651;04683
17/11/2022;I404917;0;0
17/11/2022;I404917;2269651;00109
17/11/2022;I404917;2269651;04682
17/11/2022;I405059;0;0
17/11/2022;I405059;2269651;00254
17/11/2022;I405059;2269651;04599
17/11/2022;I408770;0;0
17/11/2022;I409671;0;0
17/11/2022;I410188;0;0
17/11/2022;I412100;0;0
17/11/2022;I412767;0;0
17/11/2022;I413943;0;0
17/11/2022;I413943;2269651;00538
17/11/2022;I413943;2269651;04683
17/11/2022;I413992;0;0
17/11/2022;I414494;0;0
17/11/2022;I414611;0;0
17/11/2022;I414697;0;0
17/11/2022;I416041;0;0
17/11/2022;I416096;0;0
17/11/2022;I417449;0;0
17/11/2022;I417506;0;0
17/11/2022;I419362;0;0
17/11/2022;I419913;0;0
17/11/2022;I421489;0;0
17/11/2022;I421941;0;0
17/11/2022;I422676;0;0
17/11/2022;I423176;0;0
17/11/2022;I423198;0;0
17/11/2022;I423384;0;0
17/11/2022;I424693;0;0
17/11/2022;I425250;0;0
17/11/2022;I425542;0;0
17/11/2022;I425696;0;0
17/11/2022;I425742;0;0
17/11/2022;I425915;0;0
18/11/2022;E060095;0;0
18/11/2022;E174627;0;0
18/11/2022;E328349;0;0
18/11/2022;E328349;2269651;01363
18/11/2022;E328349;2269651;04599
18/11/2022;E351383;0;0
18/11/2022;E429730;0;0
18/11/2022;E438829;0;0
18/11/2022;E491215;0;0
18/11/2022;E560454;0;0
18/11/2022;E560454;2269651;00109
18/11/2022;E560454;2269651;04682
18/11/2022;E714419;0;0
18/11/2022;E714419;2269651;02919
18/11/2022;E714419;2269651;04681
18/11/2022;E725801;0;0
18/11/2022;E725801;2269651;03295
18/11/2022;E725801;2269651;04683
18/11/2022;E792649;0;0
18/11/2022;E850720;0;0
18/11/2022;E850878;0;0
18/11/2022;E850878;2269651;01823
18/11/2022;E850878;2269651;04599
18/11/2022;E904137;0;0
18/11/2022;E905850;0;0
18/11/2022;E907519;0;0
18/11/2022;E907519;2269651;00254
18/11/2022;E907519;2269651;04599
18/11/2022;E977738;0;0
18/11/2022;E977738;2269651;02856
18/11/2022;E977738;2269651;04343
18/11/2022;E984033;0;0
18/11/2022;E984033;2269651;00557
18/11/2022;E984033;2269651;04683
18/11/2022;F001238;0;0
18/11/2022;F006787;0;0
18/11/2022;F019668;0;0
18/11/2022;F086896;0;0
18/11/2022;F118240;0;0
18/11/2022;F118240;2269651;03114
18/11/2022;F118240;2269651;04757
18/11/2022;F133487;0;0
18/11/2022;F133487;2269651;01442
18/11/2022;F133487;2269651;04599
18/11/2022;F138047;0;0
18/11/2022;F220240;0;0
18/11/2022;F243070;0;0
18/11/2022;F246133;0;0
18/11/2022;F248772;0;0
18/11/2022;F248772;2269651;00272
18/11/2022;F248772;2269651;04682
18/11/2022;F252702;0;0
18/11/2022;F290795;0;0
18/11/2022;F290795;2269651;02724
18/11/2022;F290795;2269651;04599
18/11/2022;F304125;0;0
18/11/2022;F319750;0;0
18/11/2022;F319750;2269651;01442
18/11/2022;F319750;2269651;04599
18/11/2022;F484310;0;0
18/11/2022;F484310;2269651;02715
18/11/2022;F484310;2269651;04683
18/11/2022;F496083;0;0
18/11/2022;F496083;2269651;02200
18/11/2022;F496083;2269651;04681
18/11/2022;F511856;0;0
18/11/2022;F553800;0;0
18/11/2022;F576362;0;0
18/11/2022;F584730;0;0
18/11/2022;F613780;0;0
18/11/2022;F613780;2269651;01851
18/11/2022;F613780;2269651;04599
18/11/2022;F627501;0;0
18/11/2022;F633080;0;0
18/11/2022;F633080;2269651;00121
18/11/2022;F633080;2269651;04683
18/11/2022;F647146;0;0
18/11/2022;F661858;0;0
18/11/2022;F661858;2269651;00254
18/11/2022;F661858;2269651;04599
18/11/2022;F682588;0;0
18/11/2022;F683010;0;0
18/11/2022;F685978;0;0
18/11/2022;F698751;0;0
18/11/2022;F706096;0;0
18/11/2022;F742599;0;0
18/11/2022;F742599;2269651;02720
18/11/2022;F742599;2269651;04369
18/11/2022;F754341;0;0
18/11/2022;F755607;0;0
18/11/2022;F759440;0;0
18/11/2022;F771416;0;0
18/11/2022;F771980;0;0
18/11/2022;F776086;0;0
18/11/2022;F783988;0;0
18/11/2022;F811329;0;0
18/11/2022;F815820;0;0
18/11/2022;F821677;0;0
18/11/2022;F835392;0;0
18/11/2022;F835392;2269651;01442
18/11/2022;F835392;2269651;04599
18/11/2022;F850588;0;0
18/11/2022;F862160;0;0
18/11/2022;F909299;0;0
18/11/2022;F913253;0;0
18/11/2022;F925944;0;0
18/11/2022;F931448;0;0
18/11/2022;F942938;0;0
18/11/2022;F962378;0;0
18/11/2022;F962378;2269651;01521
18/11/2022;F962378;2269651;04599
18/11/2022;F972136;0;0
18/11/2022;F975135;0;0
18/11/2022;F975135;2269651;00420
18/11/2022;F975135;2269651;04757
18/11/2022;G412584;0;0
18/11/2022;G446128;0;0
18/11/2022;G499213;0;0
18/11/2022;G499213;2269651;06934
18/11/2022;G499213;2269651;08606
18/11/2022;G517505;0;0
18/11/2022;G548842;0;0
18/11/2022;G568561;0;0
18/11/2022;H915679;0;0
18/11/2022;H931437;0;0
18/11/2022;H931437;2269651;00107
18/11/2022;H931437;2269651;04599
18/11/2022;H936803;0;0
18/11/2022;H936803;2269651;07617
18/11/2022;H936803;2269651;08608
18/11/2022;H939446;0;0
18/11/2022;H939446;2269651;00109
18/11/2022;H939446;2269651;04682
18/11/2022;H993025;0;0
18/11/2022;H997721;0;0
18/11/2022;H997721;2269651;02165
18/11/2022;H997721;2269651;04681
18/11/2022;H997730;0;0
18/11/2022;H997730;2269651;02093
18/11/2022;H997730;2269651;04681
18/11/2022;I001921;0;0
18/11/2022;I007547;0;0
18/11/2022;I008780;0;0
18/11/2022;I013717;0;0
18/11/2022;I013717;2269651;00107
18/11/2022;I013717;2269651;04599
18/11/2022;I015515;0;0
18/11/2022;I015515;2269651;02458
18/11/2022;I015515;2269651;04599
18/11/2022;I018042;0;0
18/11/2022;I027645;0;0
18/11/2022;I027645;2269651;00562
18/11/2022;I027645;2269651;04757
18/11/2022;I037110;0;0
18/11/2022;I046305;0;0
18/11/2022;I047107;0;0
18/11/2022;I047107;2269651;02200
18/11/2022;I047107;2269651;04681
18/11/2022;I057552;0;0
18/11/2022;I057552;2269651;00134
18/11/2022;I057552;2269651;04757
18/11/2022;I065970;0;0
18/11/2022;I069950;0;0
18/11/2022;I076093;0;0
18/11/2022;I076093;2269651;01193
18/11/2022;I076093;2269651;04682
18/11/2022;I081720;0;0
18/11/2022;I081720;2269651;00557
18/11/2022;I081720;2269651;04683
18/11/2022;I084550;0;0
18/11/2022;I084550;2269651;01521
18/11/2022;I084550;2269651;04599
18/11/2022;I084665;0;0
18/11/2022;I093346;0;0
18/11/2022;I100415;0;0
18/11/2022;I100415;2269651;07617
18/11/2022;I100415;2269651;08608
18/11/2022;I102876;0;0
18/11/2022;I107002;0;0
18/11/2022;I107002;2269651;05441
18/11/2022;I107002;2269651;04825
18/11/2022;I107207;0;0
18/11/2022;I107207;2269651;02676
18/11/2022;I107207;2269651;04682
18/11/2022;I108017;0;0
18/11/2022;I108017;2269651;00122
18/11/2022;I108017;2269651;04682
18/11/2022;I110291;0;0
18/11/2022;I113169;0;0
18/11/2022;I118357;0;0
18/11/2022;I130411;0;0
18/11/2022;I132333;0;0
18/11/2022;I154019;0;0
18/11/2022;I178120;0;0
18/11/2022;I184619;0;0
18/11/2022;I184619;2269651;01442
18/11/2022;I184619;2269651;04599
18/11/2022;I230505;0;0
18/11/2022;I230505;2269651;02165
18/11/2022;I230505;2269651;04681
18/11/2022;I243330;0;0
18/11/2022;I259112;0;0
18/11/2022;I259112;2269651;02093
18/11/2022;I259112;2269651;04681
18/11/2022;I259155;0;0
18/11/2022;I259155;2269651;02029
18/11/2022;I259155;2269651;04681
18/11/2022;I270841;0;0
18/11/2022;I273093;0;0
18/11/2022;I273093;2269651;06934
18/11/2022;I273093;2269651;08606
18/11/2022;I288945;0;0
18/11/2022;I288945;2269651;00121
18/11/2022;I288945;2269651;04683
18/11/2022;I291480;0;0
18/11/2022;I291572;0;0
18/11/2022;I293252;0;0
18/11/2022;I293343;0;0
18/11/2022;I293426;0;0
18/11/2022;I293426;2269651;00548
18/11/2022;I293426;2269651;04369
18/11/2022;I293630;0;0
18/11/2022;I295292;0;0
18/11/2022;I295746;0;0
18/11/2022;I295865;0;0
18/11/2022;I297522;0;0
18/11/2022;I297949;0;0
18/11/2022;I298570;0;0
18/11/2022;I301662;0;0
18/11/2022;I301662;2269651;01442
18/11/2022;I301662;2269651;04599
18/11/2022;I302688;0;0
18/11/2022;I302824;0;0
18/11/2022;I303035;0;0
18/11/2022;I303985;0;0
18/11/2022;I304283;0;0
18/11/2022;I304995;0;0
18/11/2022;I304995;2269651;00557
18/11/2022;I304995;2269651;04683
18/11/2022;I305494;0;0
18/11/2022;I306036;0;0
18/11/2022;I306036;2269651;02555
18/11/2022;I306036;2269651;04682
18/11/2022;I306874;0;0
18/11/2022;I306874;2269651;00413
18/11/2022;I306874;2269651;04683
18/11/2022;I308013;0;0
18/11/2022;I308013;2269651;06934
18/11/2022;I308013;2269651;08606
18/11/2022;I308056;0;0
18/11/2022;I308056;2269651;02919
18/11/2022;I308056;2269651;04681
18/11/2022;I308522;0;0
18/11/2022;I309169;0;0
18/11/2022;I309176;0;0
18/11/2022;I310714;0;0
18/11/2022;I315153;0;0
18/11/2022;I315615;0;0
18/11/2022;I317574;0;0
18/11/2022;I319242;0;0
18/11/2022;I319244;0;0
18/11/2022;I319244;2269651;00121
18/11/2022;I319244;2269651;04683
18/11/2022;I319563;0;0
18/11/2022;I319948;0;0
18/11/2022;I320000;0;0
18/11/2022;I320000;2269651;00557
18/11/2022;I320000;2269651;04683
18/11/2022;I320642;0;0
18/11/2022;I320665;0;0
18/11/2022;I320665;2269651;02165
18/11/2022;I320665;2269651;04681
18/11/2022;I320942;0;0
18/11/2022;I320942;2269651;00109
18/11/2022;I320942;2269651;04682
18/11/2022;I321586;0;0
18/11/2022;I321586;2269651;00562
18/11/2022;I321586;2269651;04757
18/11/2022;I321732;0;0
18/11/2022;I321732;2269651;07750
18/11/2022;I321732;2269651;04682
18/11/2022;I322455;0;0
18/11/2022;I325055;0;0
18/11/2022;I325463;0;0
18/11/2022;I325463;2269651;01521
18/11/2022;I325463;2269651;04599
18/11/2022;I325861;0;0
